Participant id,Condition,Event,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
647c65ebea8190d7d6d401f2,Deceptive,None of them,93,48.05,88.59,99.0,,18.6,11.83,100.0,74.19,62.37,16.13,13.98,6.45,6.45,0.0,0.0,1.08,2.15,16.13,6.45,1.08,16.13,4.3,6.45,10.75,2.15,15.05,0.0,7.53,13.98,12.9,0.0,1.08,10.75,1.08,9.68,1.08,3.23,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,0.0,0.0,0.0,0.0,0.0,15.05,6.45,0.0,4.3,2.15,0.0,0.0,0.0,0.0,12.9,0.0,7.53,0.0,5.38,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,5.38,13.98,0.0,1.08,12.9,0.0,0.0,0.0,6.45,7.53,3.23,0.0,0.0,0.0,0.0,0.0,0.0,11.83,5.38,5.38,0.0,0.0,1.08,0.0,0.0
60a520c051c98eb480c2811f,Deceptive,A job interview for your dream job,208,76.08,5.2,99.0,49.66,14.86,18.75,95.19,70.67,57.21,14.9,12.02,10.58,0.0,0.0,0.48,0.96,2.88,18.75,12.5,1.92,12.98,7.21,6.25,4.33,0.0,16.83,3.85,5.29,2.88,1.44,1.44,0.0,4.81,0.48,4.33,1.92,0.0,0.96,0.96,0.0,0.96,0.0,4.33,2.88,0.96,2.88,1.92,0.48,0.48,0.0,0.0,0.0,12.98,9.62,1.44,2.88,0.0,0.0,6.25,2.4,0.48,0.0,0.96,0.0,0.96,0.0,0.0,0.96,7.69,0.0,1.92,5.77,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.48,7.21,13.94,0.48,5.29,7.21,0.48,0.48,0.0,6.73,12.98,0.0,0.48,0.0,0.0,0.0,0.0,0.0,12.02,6.73,5.29,0.0,0.0,0.0,0.0,0.0
60cef349a1fff159b5d4853e,Deceptive,None of them,91,89.52,94.16,93.28,71.92,15.17,24.18,95.6,65.93,53.85,14.29,13.19,5.49,3.3,0.0,3.3,0.0,1.1,16.48,7.69,0.0,18.68,4.4,0.0,7.69,0.0,14.29,3.3,4.4,18.68,14.29,5.49,0.0,7.69,0.0,7.69,2.2,2.2,0.0,0.0,0.0,2.2,0.0,3.3,3.3,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,20.88,3.3,1.1,0.0,0.0,0.0,0.0,16.48,3.3,1.1,0.0,6.59,0.0,0.0,0.0,0.0,8.79,1.1,0.0,4.4,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.49,7.69,0.0,3.3,4.4,0.0,0.0,0.0,12.09,6.59,3.3,4.4,0.0,0.0,0.0,0.0,0.0,8.79,6.59,1.1,0.0,0.0,1.1,0.0,0.0
6164b4422e2259bfaa67f33a,Deceptive,Getting a speeding fine,171,31.8,96.18,89.88,37.01,15.55,15.2,94.15,71.35,58.48,19.88,15.79,5.26,7.02,0.0,3.51,0.0,4.09,16.96,6.43,1.75,11.11,11.11,2.92,5.85,0.58,19.3,2.92,4.68,9.94,8.19,1.75,0.0,8.19,0.0,8.19,3.51,2.34,0.0,0.0,0.58,2.34,0.0,1.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.58,0.0,0.0,0.0,0.0,0.0,14.62,3.51,0.0,0.0,7.02,0.58,0.0,0.0,0.58,8.19,2.92,0.58,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,4.68,9.36,1.17,4.09,4.68,0.58,0.0,0.0,8.77,11.11,0.58,1.17,0.0,0.0,0.0,0.0,0.0,9.94,6.43,1.75,0.0,0.0,1.75,0.0,0.0
6102d56bd5fa5aa5007d8edd,Deceptive,Missing a deadline at work because of bad organisation,264,50.83,3.69,97.32,20.23,20.31,12.12,94.32,76.89,65.91,12.5,9.85,8.71,1.14,0.0,0.0,0.0,2.65,18.18,8.71,1.89,15.91,12.5,7.2,6.06,2.65,19.32,2.65,7.58,5.3,1.14,3.41,0.76,8.33,0.76,7.58,1.89,0.76,0.38,0.76,0.38,3.41,0.0,0.76,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.3,0.0,0.0,0.0,0.0,4.92,3.41,0.0,0.0,0.0,0.0,4.92,0.0,0.0,4.92,6.82,0.0,0.38,6.06,0.76,0.0,1.14,0.76,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.14,0.76,0.0,0.0,0.0,0.38,0.76,7.95,7.2,0.76,1.14,6.06,0.0,0.0,0.0,7.95,7.58,1.52,3.79,0.0,0.0,0.0,0.0,0.0,14.02,4.92,6.06,0.0,0.0,0.76,2.27,0.0
5c7312827ed3a70001fc2438,Deceptive,Cheating on your partner,153,33.38,25.93,99.0,28.99,21.86,15.03,98.04,81.7,64.71,22.88,17.65,12.42,1.96,0.0,3.27,0.0,5.23,15.03,5.88,0.0,16.34,5.23,6.54,8.5,1.31,17.65,3.92,2.61,8.5,7.19,1.31,0.0,11.11,1.31,9.8,1.96,1.31,0.65,2.61,0.65,1.96,1.31,1.96,1.31,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34,7.19,2.61,0.0,0.65,0.65,1.96,11.11,0.0,1.31,5.88,0.0,0.0,0.0,0.0,0.0,3.27,1.96,0.65,0.0,0.65,0.0,1.96,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.31,7.84,13.07,0.0,3.92,9.8,0.0,0.0,0.0,5.23,12.42,0.65,0.65,0.65,0.0,0.65,0.0,0.0,10.46,4.58,4.58,0.0,0.0,1.31,0.0,0.0
6145f19d669f7dfef751d076,Deceptive,None of them,103,27.94,78.0,72.16,33.82,34.33,14.56,96.12,75.73,61.17,20.39,18.45,9.71,2.91,1.94,3.88,0.0,1.94,14.56,6.8,0.0,12.62,12.62,4.85,4.85,0.97,25.24,3.88,1.94,8.74,6.8,0.97,0.97,7.77,0.0,7.77,1.94,0.97,2.91,0.0,0.0,1.94,0.0,2.91,1.94,0.97,1.94,1.94,0.0,0.0,0.0,0.0,0.0,19.42,5.83,1.94,0.97,0.0,0.0,2.91,14.56,4.85,0.0,1.94,6.8,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,8.74,5.83,0.0,1.94,3.88,0.97,0.0,0.0,8.74,6.8,2.91,0.0,0.0,0.0,0.0,0.0,0.0,11.65,2.91,2.91,0.0,0.0,0.97,4.85,0.0
651c425a4fd558465d846c57,Deceptive,Missing a deadline at work because of bad organisation,129,24.69,1.0,91.21,1.6,25.8,29.46,96.12,74.42,61.24,17.83,10.85,9.3,0.0,0.0,0.0,1.55,6.98,13.95,6.2,2.33,10.85,8.53,5.43,8.53,2.33,19.38,3.88,4.65,2.33,0.0,1.55,0.78,19.38,0.78,18.6,1.55,2.33,1.55,5.43,0.78,9.3,0.0,3.1,0.0,3.1,1.55,0.0,1.55,0.0,0.0,0.0,0.0,10.08,8.53,0.0,0.0,0.78,0.0,7.75,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,8.53,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,1.55,0.0,2.33,0.0,0.78,0.78,0.0,3.88,3.88,0.0,0.78,3.88,0.0,0.0,0.0,2.33,15.5,0.78,1.55,0.0,0.0,0.0,0.0,0.0,6.98,4.65,0.78,0.0,0.0,1.55,0.0,0.0
6140cfc5122b949aa1a7286f,Deceptive,A job interview for your dream job,124,24.16,8.94,91.84,70.91,62.0,17.74,98.39,78.23,67.74,20.97,16.13,11.29,0.0,0.0,3.23,1.61,4.84,18.55,9.68,1.61,11.29,10.48,6.45,8.06,0.81,16.94,4.03,3.23,0.0,0.0,0.0,0.0,8.06,0.81,7.26,2.42,0.81,0.0,1.61,0.0,1.61,2.42,3.23,3.23,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,16.94,10.48,0.81,0.81,0.0,0.0,8.87,6.45,0.0,0.0,4.03,0.0,2.42,0.0,0.0,2.42,5.65,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,3.23,4.84,0.0,1.61,3.23,0.0,0.0,0.0,8.87,13.71,0.81,2.42,0.0,0.0,0.0,0.0,0.0,3.23,2.42,0.81,0.0,0.0,0.0,0.0,0.0
5d96a61b5d0f1c00117201bd,Deceptive,Getting a speeding fine,241,27.41,28.63,95.35,20.23,21.91,7.88,97.51,80.91,65.56,19.92,13.28,6.64,2.49,0.0,2.9,0.83,6.64,17.43,8.3,2.49,15.35,8.3,4.98,12.45,2.49,16.6,2.49,7.88,6.64,4.56,0.83,1.24,11.62,0.41,10.79,0.0,2.9,1.66,1.24,0.0,4.56,0.0,3.32,1.66,1.66,1.66,0.41,1.24,0.83,0.0,0.0,0.0,12.45,3.32,0.0,0.0,0.0,0.41,2.07,9.13,2.07,0.0,4.98,0.0,2.07,0.0,0.0,2.07,2.07,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.83,0.0,0.0,0.0,0.0,0.41,0.0,7.05,9.96,0.83,4.15,4.56,0.0,0.41,0.41,12.03,10.37,2.9,0.83,0.41,0.41,0.41,0.0,0.0,12.03,4.56,4.56,0.0,0.0,2.07,0.83,0.0
64ef1a547527e68b280b7f6e,Deceptive,Cheating on an exam,80,58.42,1.0,71.5,78.09,20.0,16.25,96.25,71.25,61.25,15.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,5.0,16.25,8.75,10.0,5.0,1.25,11.25,5.0,3.75,2.5,1.25,1.25,0.0,8.75,0.0,8.75,0.0,1.25,0.0,2.5,0.0,5.0,0.0,3.75,3.75,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,1.25,0.0,0.0,0.0,1.25,0.0,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.75,0.0,0.0,3.75,0.0,0.0,0.0,2.5,8.75,2.5,2.5,0.0,0.0,0.0,0.0,0.0,12.5,5.0,2.5,0.0,0.0,0.0,5.0,0.0
6649c393313004d4633c8587,Deceptive,A job interview for your dream job,108,19.76,1.0,99.0,77.5,21.6,17.59,95.37,83.33,62.96,18.52,16.67,14.81,0.0,0.0,0.0,1.85,1.85,12.04,7.41,1.85,11.11,10.19,8.33,8.33,0.93,20.37,8.33,6.48,2.78,0.93,1.85,0.0,11.11,0.0,11.11,3.7,0.93,0.93,1.85,1.85,3.7,0.0,7.41,5.56,1.85,3.7,1.85,1.85,1.85,0.0,0.0,0.0,10.19,7.41,0.0,0.0,0.0,0.0,7.41,2.78,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.93,8.33,0.0,0.93,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.93,0.93,0.0,1.85,4.63,0.0,2.78,0.93,0.93,0.0,0.0,7.41,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.7,2.78,0.0,0.93,0.0,0.0,0.0
6166a03f5063db088c458b73,Deceptive,Ending a long romantic relationship,173,4.66,76.0,68.72,27.91,19.22,13.29,98.27,81.5,69.94,26.01,21.39,8.67,2.89,1.16,6.94,1.16,4.62,12.14,2.89,1.16,13.87,13.29,6.94,6.94,2.31,21.97,4.05,4.05,7.51,7.51,0.0,0.0,16.76,2.89,13.87,4.62,1.73,1.73,0.58,0.58,2.89,0.58,9.25,4.62,4.05,1.73,0.58,0.58,0.0,0.58,0.0,0.0,23.7,8.09,0.58,1.16,2.89,1.16,2.31,16.18,0.0,1.73,1.16,6.94,0.58,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4.05,6.94,0.58,1.16,4.05,0.0,0.0,1.16,8.09,11.56,4.62,0.0,0.0,0.0,0.0,0.0,0.0,12.14,4.62,2.89,0.58,0.0,2.89,1.16,0.0
65747f77f086414ca27765a9,Deceptive,Getting a speeding fine,168,62.1,54.27,79.29,28.16,18.67,17.26,92.26,72.02,59.52,13.69,11.31,4.17,2.38,0.6,4.17,0.0,2.38,19.05,9.52,4.17,13.1,6.55,7.14,7.14,0.6,11.9,7.74,3.57,3.57,2.98,0.0,0.6,10.71,2.98,7.74,1.19,1.19,0.6,0.6,0.6,3.57,0.0,2.98,1.79,1.19,1.19,0.6,0.6,0.6,0.0,0.0,0.0,8.93,1.19,0.0,0.0,0.0,0.0,0.6,7.74,0.0,0.6,0.0,4.17,2.38,0.0,0.0,2.38,3.57,0.0,1.79,1.19,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.6,0.0,0.0,0.0,0.0,0.0,7.74,14.88,0.6,5.36,8.33,1.19,0.0,0.0,4.76,8.33,2.98,0.6,0.6,0.6,0.0,0.0,0.0,7.74,5.36,1.19,0.0,0.0,0.0,1.19,0.0
60d32d9aea29c3ca586903ff,Deceptive,Ending a long romantic relationship,145,20.17,48.25,63.35,1.0,48.33,11.03,93.79,75.17,62.76,25.52,20.69,12.41,3.45,0.69,4.14,0.0,4.83,13.79,6.21,0.69,13.1,5.52,5.52,10.34,0.0,13.79,2.76,1.38,6.9,3.45,1.38,2.07,4.83,0.0,4.83,1.38,1.38,0.69,0.0,0.69,0.69,0.0,5.52,0.69,4.83,2.07,0.0,2.07,0.69,0.69,0.0,0.0,19.31,8.28,0.0,0.69,2.07,0.0,5.52,10.34,0.0,0.0,0.0,4.14,0.69,0.0,0.0,0.69,1.38,0.69,0.0,0.0,0.69,0.0,2.07,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,2.07,0.0,0.0,0.0,0.69,0.69,0.0,6.21,6.21,0.0,0.69,3.45,1.38,0.69,0.0,6.21,11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,2.07,2.07,0.0,0.0,0.0,1.38,0.0
65ca2fc827afee2f6fb28c5e,Deceptive,A job interview for your dream job,62,89.52,7.14,98.81,44.38,20.67,22.58,82.26,62.9,51.61,11.29,11.29,11.29,0.0,0.0,0.0,0.0,0.0,11.29,4.84,0.0,25.81,1.61,6.45,11.29,0.0,8.06,3.23,4.84,6.45,0.0,4.84,1.61,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,4.84,1.61,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,1.61,0.0,1.61,0.0,12.9,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.61,0.0,9.68,0.0,1.61,9.68,0.0,0.0,0.0,8.06,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,4.84,4.84,0.0,0.0,1.61,0.0,0.0
61633b443e445822fb1f24c9,Deceptive,A job interview for your dream job,78,89.52,2.37,81.58,60.52,13.0,21.79,91.03,74.36,60.26,16.67,12.82,11.54,0.0,0.0,0.0,1.28,3.85,17.95,15.38,0.0,16.67,6.41,2.56,5.13,1.28,12.82,7.69,2.56,1.28,0.0,1.28,0.0,5.13,0.0,5.13,2.56,0.0,0.0,1.28,1.28,1.28,0.0,5.13,3.85,1.28,2.56,1.28,1.28,1.28,0.0,0.0,0.0,12.82,8.97,0.0,0.0,0.0,0.0,7.69,2.56,0.0,0.0,0.0,0.0,1.28,0.0,0.0,1.28,8.97,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,1.28,5.13,0.0,0.0,3.85,1.28,0.0,0.0,3.85,10.26,0.0,1.28,0.0,0.0,0.0,0.0,0.0,8.97,7.69,1.28,0.0,0.0,0.0,0.0,0.0
60a50457d02bfc23c02d4717,Deceptive,None of them,415,36.23,1.0,95.49,76.34,24.41,22.17,93.49,75.18,59.52,18.8,11.57,11.57,0.0,0.0,0.0,0.0,7.23,18.8,8.43,1.45,11.08,9.4,5.3,5.54,1.69,18.07,6.02,4.34,5.54,0.48,4.34,0.72,13.01,0.48,12.53,3.61,0.48,2.17,1.45,0.72,4.58,0.0,6.27,4.82,1.2,0.24,0.24,0.0,0.0,0.0,0.0,0.24,6.51,5.06,1.45,0.24,0.24,0.48,1.93,0.96,0.48,0.0,0.0,0.48,0.72,0.0,0.0,0.72,9.4,0.0,0.0,9.16,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.48,0.24,1.2,0.0,0.0,0.0,2.65,0.24,0.0,5.3,4.58,0.24,1.2,2.65,0.24,0.0,0.24,6.02,11.57,0.72,0.96,0.0,0.0,0.0,0.0,0.0,14.7,4.1,4.58,0.0,0.0,1.45,4.58,0.0
6569c0457c9230d791afe4b7,Deceptive,Cheating on an exam,81,89.52,1.0,98.13,38.04,40.5,7.41,98.77,79.01,65.43,12.35,11.11,11.11,0.0,0.0,0.0,0.0,1.23,18.52,14.81,0.0,18.52,7.41,4.94,4.94,3.7,18.52,3.7,4.94,1.23,0.0,1.23,0.0,16.05,0.0,16.05,3.7,0.0,2.47,3.7,3.7,6.17,1.23,1.23,1.23,0.0,1.23,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.23,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,6.17,0.0,1.23,4.94,0.0,0.0,0.0,4.94,12.35,1.23,1.23,0.0,0.0,0.0,0.0,0.0,7.41,1.23,3.7,0.0,0.0,2.47,0.0,0.0
59b53c08834a170001d609d0,Deceptive,Being hospitalised and undergoing surgery,96,89.52,28.59,1.0,,32.0,34.38,5.21,4.17,4.17,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,3.13,4.17,0.0,0.0,0.0,0.0,0.0
65e85fff03cc98d04a5ae448,Deceptive,Ending a long romantic relationship,189,8.2,58.95,41.47,14.44,189.0,11.64,96.83,82.54,67.72,23.28,17.99,8.47,0.53,0.0,8.47,0.53,5.29,14.81,5.29,2.12,11.64,7.94,7.94,11.64,1.06,15.87,8.47,5.82,4.23,3.7,0.0,0.53,9.52,1.06,8.47,3.17,1.59,1.59,1.59,0.0,2.12,0.0,7.94,3.7,4.23,4.76,2.12,2.65,0.0,1.59,0.0,0.0,21.16,6.88,0.0,0.0,1.06,1.59,3.7,14.29,0.0,0.0,1.59,7.94,0.53,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.53,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.53,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.94,0.0,1.59,5.29,0.53,0.0,1.06,6.35,12.17,1.06,0.53,0.0,0.0,0.0,0.0,0.0,7.94,0.53,6.35,0.0,0.0,0.53,0.53,0.0
656746764dd2d95752bf4595,Deceptive,None of them,67,63.7,3.43,99.0,42.34,22.33,11.94,95.52,68.66,56.72,14.93,10.45,10.45,0.0,0.0,0.0,0.0,4.48,14.93,4.48,1.49,19.4,5.97,5.97,7.46,1.49,14.93,1.49,2.99,8.96,2.99,5.97,0.0,7.46,1.49,5.97,1.49,0.0,1.49,0.0,0.0,1.49,0.0,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,5.97,1.49,0.0,0.0,0.0,2.99,2.99,0.0,1.49,0.0,0.0,1.49,0.0,0.0,1.49,7.46,0.0,2.99,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,10.45,13.43,0.0,2.99,11.94,0.0,0.0,0.0,10.45,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,4.48,1.49,0.0,0.0,0.0,0.0,0.0
659960f32faa4ff4b116de92,Deceptive,Taking the bus/train without the ticket,133,63.44,1.13,96.07,3.61,33.25,11.28,87.22,75.19,60.9,15.79,10.53,10.53,0.0,0.0,0.0,0.0,5.26,18.8,8.27,0.75,16.54,7.52,6.02,6.77,0.75,18.05,6.02,4.51,1.5,0.0,0.75,0.75,9.77,2.26,7.52,3.01,0.75,0.0,0.75,0.0,2.26,1.5,5.26,1.5,3.76,3.01,0.75,2.26,2.26,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,3.01,0.0,0.0,2.26,0.75,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.75,0.0,4.51,12.03,3.01,0.75,6.77,0.75,0.0,0.75,4.51,15.79,0.0,1.5,0.0,0.0,0.0,0.0,0.0,11.28,3.01,3.01,0.0,0.0,0.75,4.51,0.0
5e62bf1518b42b05d6950408,Deceptive,Missing a deadline at work because of bad organisation,185,41.31,20.57,66.97,35.56,16.82,15.14,91.89,74.59,56.76,20.54,16.22,10.27,1.62,0.54,3.78,0.0,4.32,15.68,2.16,1.08,17.84,5.95,4.32,7.03,1.62,16.22,9.19,5.41,5.95,2.16,0.54,3.24,10.81,0.54,9.73,1.08,2.16,1.62,0.54,0.0,4.32,0.0,4.32,2.7,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,3.78,1.08,0.0,0.54,0.0,2.7,10.27,0.54,0.0,2.7,1.62,0.54,0.0,0.0,0.54,11.35,0.0,0.0,10.27,1.08,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,3.24,0.0,0.0,1.08,0.0,0.0,0.0,5.95,7.03,0.54,0.0,5.95,0.0,0.0,0.54,4.32,8.11,3.24,0.0,0.0,0.0,0.0,0.0,0.0,9.19,5.95,2.16,0.0,0.0,1.08,0.0,0.0
5f78eb1e3074f64de5e59754,Deceptive,Being involved in a car accident,82,30.81,4.28,99.0,1.0,16.4,21.95,87.8,76.83,68.29,12.2,9.76,7.32,2.44,0.0,0.0,0.0,2.44,13.41,8.54,1.22,17.07,12.2,13.41,9.76,1.22,17.07,3.66,2.44,2.44,2.44,0.0,0.0,18.29,1.22,17.07,0.0,3.66,0.0,0.0,4.88,6.1,0.0,3.66,0.0,3.66,2.44,0.0,2.44,2.44,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,3.66,12.2,1.22,3.66,7.32,0.0,0.0,0.0,7.32,10.98,2.44,0.0,1.22,0.0,1.22,0.0,0.0,8.54,6.1,1.22,0.0,0.0,1.22,0.0,0.0
5b9cd49a1b99540001d77b39,Deceptive,Getting fired,74,51.04,32.46,36.48,62.77,74.0,17.57,95.95,77.03,55.41,18.92,12.16,8.11,0.0,0.0,0.0,4.05,6.76,17.57,8.11,1.35,12.16,9.46,4.05,4.05,0.0,24.32,5.41,5.41,6.76,0.0,1.35,5.41,8.11,0.0,8.11,2.7,1.35,2.7,0.0,0.0,1.35,0.0,12.16,6.76,4.05,5.41,1.35,2.7,0.0,2.7,0.0,0.0,16.22,6.76,1.35,1.35,1.35,1.35,2.7,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,2.7,1.35,0.0,1.35,0.0,0.0,0.0,5.41,12.16,0.0,5.41,0.0,0.0,0.0,0.0,0.0,6.76,2.7,2.7,1.35,0.0,0.0,0.0,0.0
5d96dc63334c5c00175db42c,Deceptive,None of them,288,73.36,58.66,68.87,74.42,26.18,21.53,89.24,70.49,60.76,13.19,9.72,2.78,4.17,0.35,0.0,2.08,3.47,19.1,7.29,2.43,17.01,7.99,4.17,6.6,0.69,14.24,5.21,6.94,13.54,6.94,4.51,3.13,15.97,0.69,14.93,2.08,3.13,1.74,2.43,0.69,6.6,0.35,4.17,3.82,0.35,0.69,0.69,0.0,0.0,0.0,0.0,0.0,13.89,6.6,2.78,0.35,0.0,0.0,2.43,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,2.08,0.35,0.69,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.69,4.86,8.33,0.35,1.74,6.25,0.0,0.0,0.0,3.13,6.94,1.04,0.35,0.0,0.0,0.0,0.0,0.0,6.6,4.17,1.04,0.0,0.0,1.39,0.0,0.0
