num_sentences,num_words,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,Temporal details,Spatial details,Quantity details,People,concreteness,Condition,Participant_id,Event
5,132,189,1.4318181818181819,11.2,61.6,20.83,99.0,30.55,1.52,0.76,12.12,0.76,1.52,31.82,0.76,15.15,0.76,7.58,3.79,-18.18,1.4925373134328357,0.0,3.731343283582089,0.0,2.788888888888889,Deceptive,609ec061589a1550cb0bfc4b,Cheating on an exam
8,146,204,1.3972602739726028,8.1,69.82,81.38,96.44,51.92,2.05,0.0,7.53,0.0,0.68,10.96,0.0,10.27,0.0,13.0,2.74,6.829999999999998,0.6711409395973155,0.0,0.6711409395973155,0.0,2.9873809523809522,Deceptive,5db35c6cd14d3d000a07f3f6,Cheating on an exam
14,248,323,1.3024193548387097,6.7,78.89,27.62,98.38,8.89,1.6,2.8,8.0,2.8,2.0,12.0,0.0,10.8,0.8,16.0,0.4,8.799999999999997,1.5810276679841895,0.0,0.3952569169960474,0.0,3.002063492063492,Deceptive,6134d182408816f4c1284496,None of them
4,67,100,1.492537313432836,8.7,62.88,97.77,33.12,20.23,2.86,2.86,14.29,0.0,0.0,1.43,0.0,2.86,0.0,12.86,0.0,17.14,2.898550724637681,0.0,0.0,0.0,3.468235294117647,Deceptive,6005331b282af2704b3e9854,Being hospitalised and undergoing surgery
6,242,302,1.2479338842975207,14.3,64.41,10.57,25.33,8.62,0.83,2.07,9.09,0.83,0.41,9.5,0.0,11.16,3.72,14.05,0.0,7.440000000000001,1.214574898785425,0.0,0.8097165991902834,0.0,3.208979591836734,Deceptive,6596ba94a5424899088cfeb4,Taking the bus/train without the ticket
7,108,155,1.4351851851851851,6.9,72.76,52.48,99.0,20.23,0.93,0.93,12.96,0.0,0.0,18.52,1.85,10.19,0.0,11.11,0.0,-5.5600000000000005,0.0,0.0,4.545454545454546,0.0,2.9393749999999996,Deceptive,613ca31a7cca23b6cb54ebd2,Cheating on an exam
6,133,214,1.6090225563909775,11.9,48.94,43.26,97.88,67.6,3.01,0.0,10.53,1.5,0.0,14.29,0.0,9.02,0.75,14.29,0.75,4.509999999999998,0.0,0.0,0.0,0.0,2.980444444444444,Deceptive,6644b8e4fba0046ffac80be4,A job interview for your dream job
4,64,85,1.328125,6.0,80.62,4.42,54.55,1.0,0.0,14.06,1.56,0.0,0.0,18.75,0.0,9.38,6.25,9.379999999999999,0.0,4.689999999999998,0.0,0.0,1.5625,0.0,2.691176470588235,Deceptive,611be64c1a27c75c58c2d789,Cheating on your partner
3,64,86,1.34375,8.1,75.24,66.51,65.48,1.0,0.0,6.25,14.06,0.0,3.13,10.94,0.0,7.81,0.0,7.8100000000000005,0.0,3.120000000000001,0.0,0.0,3.076923076923077,0.0,3.1052380952380956,Deceptive,615dfa409d28374d872b9fe5,A job interview for your dream job
6,77,120,1.5584415584415585,8.3,58.48,87.63,83.0,97.41,7.79,1.3,10.39,0.0,0.0,6.49,0.0,10.39,2.6,12.99,6.5,22.090000000000003,1.282051282051282,0.0,0.0,0.0,3.091111111111111,Deceptive,60dd626e212aa26c16d953b7,None of them
9,161,251,1.5590062111801242,10.3,53.31,76.95,95.25,77.79,3.73,0.0,7.45,0.0,1.24,11.8,0.0,7.45,3.73,13.66,1.24,6.829999999999998,0.0,0.0,0.0,0.0,2.719642857142857,Deceptive,6640c3df2b3f09bdb21a6069,A job interview for your dream job
6,123,198,1.6097560975609757,11.3,50.67,58.22,99.0,44.6,4.88,3.25,10.57,0.0,0.81,7.32,0.81,13.01,0.0,18.700000000000003,0.81,20.32,2.4,0.0,0.8,0.0,3.0483720930232554,Deceptive,65b86dc0658730d3498d8898,None of them
10,245,335,1.3673469387755102,10.5,63.53,49.27,68.66,57.77,4.0,1.6,10.4,0.8,0.8,10.4,0.0,9.200000000000001,4.0,12.399999999999999,0.0,7.6,1.214574898785425,0.0,2.0242914979757085,0.4048582995951417,3.0136923076923074,Deceptive,60eccd4d9b4a0c1f4ab919a4,A job interview for your dream job
6,129,184,1.426356589147287,9.3,66.57,68.84,69.5,12.18,2.33,3.1,6.98,1.55,0.0,13.95,0.78,5.43,0.0,13.18,1.55,6.210000000000001,1.550387596899225,0.7751937984496124,0.0,0.0,3.124594594594594,Deceptive,66098c9954b554661a7666a1,None of them
6,79,107,1.3544303797468353,6.1,75.0,46.48,85.92,99.0,8.86,0.0,10.13,1.27,1.27,7.59,0.0,15.190000000000001,2.54,12.649999999999999,3.8,17.72,0.0,0.0,0.0,0.0,2.959545454545454,Deceptive,6136460eb5fcd7529008ebb8,A job interview for your dream job
4,96,133,1.3854166666666667,10.3,64.04,78.28,61.94,4.22,0.0,2.08,14.58,0.0,1.04,11.46,0.0,4.17,4.17,14.58,1.04,6.240000000000002,1.0416666666666665,0.0,3.1249999999999996,0.0,3.6347826086956525,Deceptive,5abbc97de1099600016a286a,Being hospitalised and undergoing surgery
7,160,196,1.225,7.5,82.07,52.84,94.38,28.59,1.25,0.63,11.25,0.0,0.63,8.75,0.0,10.0,3.75,16.259999999999998,3.13,12.519999999999996,0.6211180124223602,0.0,0.0,0.0,3.3357142857142863,Deceptive,5f4e97aae4fe380a7bad99c7,Taking the bus/train without the ticket
3,64,94,1.46875,10.4,58.32,74.65,65.48,1.56,0.0,3.13,12.5,0.0,1.56,4.69,0.0,6.25,0.0,12.5,0.0,10.939999999999998,3.125,0.0,0.0,0.0,2.904,Deceptive,611e9c58009adf2fd5417cee,Missing a deadline at work because of bad organisation
8,157,234,1.4904458598726114,9.8,60.04,46.27,56.48,8.7,1.23,2.45,12.88,0.0,1.23,6.13,0.0,9.2,4.91,13.49,1.8399999999999999,12.880000000000003,0.0,0.0,0.6134969325153374,0.0,3.0866000000000002,Deceptive,60fabd4e78932843742ef568,A job interview for your dream job
6,106,140,1.320754716981132,6.7,78.89,24.95,99.0,49.04,2.83,0.94,16.98,0.0,1.89,7.55,0.0,16.04,0.94,12.26,3.77,12.25,1.8867924528301887,0.0,0.0,0.0,3.079393939393939,Deceptive,6135f43464be30d6a0bb0be8,Getting fired
5,71,108,1.5211267605633803,7.6,65.52,32.54,99.0,7.54,1.41,2.82,12.68,0.0,0.0,7.04,0.0,9.86,4.23,26.759999999999998,1.41,25.36,2.73972602739726,0.0,0.0,0.0,3.084761904761905,Deceptive,5e5ba8c45cd2ad38c93ca999,Ending a long romantic relationship
9,320,413,1.290625,13.6,60.72,17.16,19.78,73.94,3.44,0.0,8.44,2.19,2.5,10.94,0.0,12.510000000000002,8.440000000000001,10.32,0.94,3.76,0.6230529595015576,0.0,0.0,0.0,3.2047222222222222,Deceptive,6153703d974b2bf60bccf6e2,Cheating on your partner
4,116,167,1.4396551724137931,12.2,58.96,26.1,94.07,20.23,0.86,0.86,11.21,2.59,1.72,9.48,0.0,15.52,3.44,12.92,6.04,12.07,0.0,0.0,0.0,0.0,3.106,Deceptive,60fc05fc4badea9672749d7b,A job interview for your dream job
10,229,293,1.279475982532751,8.7,73.61,14.41,99.0,54.12,2.62,0.44,17.03,0.44,1.75,12.23,0.0,12.66,6.11,13.98,0.87,5.68,1.7391304347826086,0.0,0.43478260869565216,0.0,2.9132727272727266,Deceptive,5f7ec762e9dbb819b8b532c6,A job interview for your dream job
4,84,119,1.4166666666666667,9.1,67.08,23.27,89.39,1.0,1.19,4.76,14.29,2.38,1.19,13.1,0.0,10.71,0.0,13.09,2.38,8.319999999999999,2.380952380952381,0.0,1.1904761904761905,0.0,3.142962962962963,Deceptive,605a13397fcbc56cbc44f817,Getting fired
9,105,151,1.438095238095238,5.5,76.52,93.86,75.4,10.73,0.0,0.95,9.52,0.0,0.0,6.67,0.0,7.62,1.9,13.329999999999998,1.9,9.51,0.9523809523809524,0.0,3.8095238095238098,0.0,3.7345454545454544,Deceptive,615af412f732129f0e29847e,Being involved in a car accident
13,164,213,1.298780487804878,4.7,84.07,24.62,99.0,3.01,1.22,3.66,11.59,1.22,0.0,4.27,0.0,14.02,3.66,19.52,1.83,21.96,2.9761904761904763,0.5952380952380952,1.1904761904761905,0.0,3.3175609756097555,Deceptive,5f4f9deca0830d07329e0efa,Being hospitalised and undergoing surgery
4,75,94,1.2533333333333334,7.1,77.77,12.09,44.33,62.2,2.67,0.0,16.0,0.0,0.0,10.67,0.0,12.0,5.33,13.34,4.0,9.339999999999998,0.0,0.0,1.3157894736842104,0.0,3.1072222222222217,Deceptive,5cdc5bc31f7a97001b6e5c31,Cheating on your partner
6,99,129,1.303030303030303,6.2,80.11,74.0,99.0,10.27,1.01,2.02,9.09,0.0,0.0,7.07,0.0,10.1,3.03,24.24,2.02,22.22,0.9900990099009901,0.0,0.9900990099009901,0.0,3.6922857142857146,Deceptive,5f6a064fecc7cb03c2b61542,Getting a speeding fine
5,139,183,1.316546762589928,10.6,68.64,22.28,99.0,12.67,2.16,2.88,14.39,0.0,0.0,15.11,0.0,12.23,2.16,12.23,4.32,6.48,2.857142857142857,0.0,0.7142857142857143,0.0,2.8445714285714288,Deceptive,60bd004a31845ac6e7e2c9db,Getting fired
5,93,122,1.3118279569892473,7.0,77.98,48.05,99.0,,0.0,0.0,7.53,3.23,0.0,10.75,0.0,12.9,1.08,20.43,0.0,9.68,1.0638297872340425,0.0,0.0,0.0,3.697727272727273,Deceptive,647c65ebea8190d7d6d401f2,None of them
14,208,300,1.4423076923076923,6.7,73.27,76.08,99.0,49.66,2.88,0.96,12.98,0.0,0.48,4.81,0.0,10.58,1.44,19.23,1.44,20.19,1.9230769230769231,0.0,0.0,0.0,3.1897014925373135,Deceptive,60a520c051c98eb480c2811f,A job interview for your dream job
6,91,140,1.5384615384615385,8.0,64.51,89.52,93.28,71.92,3.3,0.0,6.59,3.3,4.4,7.69,0.0,8.79,3.3,19.79,0.0,15.399999999999999,1.0869565217391304,0.0,0.0,0.0,3.2018181818181817,Deceptive,60cef349a1fff159b5d4853e,None of them
11,171,223,1.304093567251462,5.8,81.12,31.8,89.88,37.01,1.17,0.0,11.11,0.58,1.17,8.19,0.0,12.28,3.51,17.54,1.75,12.270000000000001,2.2988505747126435,0.0,0.0,0.0,3.5081395348837208,Deceptive,6164b4422e2259bfaa67f33a,Getting a speeding fine
13,264,351,1.3295454545454546,7.7,76.25,50.83,97.32,20.23,0.38,0.38,7.58,1.52,3.79,8.33,0.0,9.850000000000001,0.0,15.149999999999999,0.76,8.339999999999998,2.6217228464419478,0.7490636704119851,0.0,0.0,3.1438805970149257,Deceptive,6102d56bd5fa5aa5007d8edd,Missing a deadline at work because of bad organisation
7,153,197,1.2875816993464053,8.3,74.63,33.38,99.0,28.99,1.31,0.65,12.42,0.65,0.65,11.11,1.31,14.379999999999999,3.27,18.950000000000003,0.0,9.800000000000004,0.6451612903225806,0.0,0.0,0.0,3.046590909090909,Deceptive,5c7312827ed3a70001fc2438,Cheating on your partner
3,103,126,1.2233009708737863,11.9,70.5,27.94,72.16,33.82,1.94,0.97,6.8,2.91,0.0,7.77,0.0,12.620000000000001,5.82,14.56,0.97,10.670000000000002,0.9523809523809524,0.0,0.0,0.0,3.351891891891892,Deceptive,6145f19d669f7dfef751d076,None of them
7,127,206,1.6220472440944882,10.3,53.1,24.69,91.21,1.6,0.0,3.1,15.5,0.78,1.55,19.38,0.0,9.3,1.55,6.99,0.0,-9.29,0.0,0.0,2.2900763358778624,0.0,2.5994594594594593,Deceptive,651c425a4fd558465d846c57,Missing a deadline at work because of bad organisation
2,124,172,1.3870967741935485,25.1,25.47,24.16,91.84,70.91,3.23,0.0,13.71,0.81,2.42,8.06,2.42,11.29,4.84,13.709999999999999,0.0,8.879999999999997,0.8064516129032258,0.0,0.8064516129032258,0.0,3.013,Deceptive,6140cfc5122b949aa1a7286f,A job interview for your dream job
11,240,296,1.2333333333333334,7.1,83.19,27.41,95.35,20.23,1.66,1.66,10.37,2.9,0.83,11.62,0.0,9.129999999999999,3.73,20.740000000000002,1.65,14.090000000000002,2.8340080971659916,0.0,0.8097165991902834,0.0,3.352888888888889,Deceptive,5d96a61b5d0f1c00117201bd,Getting a speeding fine
4,79,107,1.3544303797468353,8.7,68.3,58.42,71.5,78.09,3.75,0.0,8.75,2.5,2.5,8.75,0.0,10.0,0.0,6.25,0.0,1.25,3.75,0.0,2.5,0.0,2.914583333333333,Deceptive,64ef1a547527e68b280b7f6e,Cheating on an exam
5,108,149,1.3796296296296295,9.4,66.47,19.76,99.0,77.5,5.56,1.85,12.04,0.0,0.0,11.11,0.0,14.81,1.85,11.120000000000001,0.93,8.350000000000001,1.8518518518518516,0.0,0.9259259259259258,0.0,2.886875,Deceptive,6649c393313004d4633c8587,A job interview for your dream job
9,173,236,1.3641618497109826,8.4,68.91,4.66,68.72,27.91,4.62,4.05,11.56,4.62,0.0,16.76,0.58,11.56,9.26,13.3,1.7399999999999998,7.529999999999998,1.1235955056179776,0.0,0.0,0.0,2.800625,Deceptive,6166a03f5063db088c458b73,Ending a long romantic relationship
9,168,233,1.3869047619047619,8.2,69.41,62.1,79.29,28.16,1.79,1.19,8.33,2.98,0.6,10.71,0.0,6.55,4.77,18.450000000000003,1.79,12.510000000000002,1.1904761904761905,0.5952380952380952,2.976190476190476,0.0,3.2252272727272726,Deceptive,65747f77f086414ca27765a9,Getting a speeding fine
3,145,184,1.2689655172413794,18.6,47.83,20.17,63.35,1.0,0.69,4.83,11.72,0.0,0.0,4.83,0.0,15.86,4.83,10.350000000000001,2.07,13.110000000000001,1.3793103448275863,0.0,0.0,0.0,3.332558139534884,Deceptive,60d32d9aea29c3ca586903ff,Ending a long romantic relationship
3,62,104,1.6774193548387097,12.5,42.0,89.52,98.81,44.38,1.61,0.0,8.06,0.0,0.0,1.61,0.0,11.29,0.0,19.35,0.0,19.35,3.1746031746031744,4.761904761904762,0.0,0.0,3.1691304347826086,Deceptive,65ca2fc827afee2f6fb28c5e,A job interview for your dream job
6,78,110,1.4102564102564104,6.0,75.2,89.52,81.58,60.52,3.85,1.28,10.26,0.0,1.28,5.13,0.0,11.54,1.28,7.7,1.28,8.98,1.282051282051282,0.0,0.0,0.0,3.2440740740740743,Deceptive,61633b443e445822fb1f24c9,A job interview for your dream job
17,415,640,1.5421686746987953,11.6,55.17,36.23,95.49,76.34,4.82,1.2,11.57,0.72,0.96,13.01,0.0,11.57,0.0,9.87,0.72,3.8499999999999996,1.8779342723004695,0.0,0.2347417840375587,0.0,2.971140350877193,Deceptive,60a50457d02bfc23c02d4717,None of them
2,81,102,1.2592592592592593,15.5,55.75,89.52,98.13,38.04,1.23,0.0,12.35,1.23,1.23,16.05,1.23,11.11,0.0,11.11,0.0,-3.710000000000001,3.614457831325301,0.0,0.0,0.0,3.2427272727272727,Deceptive,6569c0457c9230d791afe4b7,Cheating on an exam
3,96,177,1.84375,18.1,22.08,89.52,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,3.1166666666666667,Deceptive,59b53c08834a170001d609d0,Being hospitalised and undergoing surgery
1,189,244,1.291005291005291,73.5,-94.99,8.2,41.47,14.44,3.7,4.23,12.17,1.06,0.53,9.52,0.0,9.0,9.0,13.23,1.59,13.240000000000002,1.0471204188481675,0.0,0.0,0.0,3.0443181818181824,Deceptive,65e85fff03cc98d04a5ae448,Ending a long romantic relationship
3,67,90,1.3432835820895523,8.4,74.22,63.7,99.0,42.34,1.49,0.0,11.94,0.0,0.0,7.46,0.0,10.45,0.0,25.38,0.0,19.409999999999997,1.4925373134328357,0.0,0.0,0.0,3.4521739130434783,Deceptive,656746764dd2d95752bf4595,None of them
4,133,173,1.300751879699248,12.7,63.06,63.44,96.07,3.61,1.5,3.76,15.79,0.0,1.5,9.77,1.5,10.53,0.0,12.03,4.51,12.029999999999998,0.7462686567164178,2.2388059701492535,0.7462686567164178,0.0,3.2600000000000007,Deceptive,659960f32faa4ff4b116de92,Taking the bus/train without the ticket
11,185,278,1.5027027027027027,8.7,62.88,41.31,66.97,35.56,2.7,1.62,8.11,3.24,0.0,10.81,0.0,11.89,4.32,10.27,1.08,4.859999999999999,0.5319148936170213,0.0,0.5319148936170213,0.0,2.983518518518519,Deceptive,5e62bf1518b42b05d6950408,Missing a deadline at work because of bad organisation
5,82,125,1.524390243902439,8.5,63.29,30.81,99.0,1.0,0.0,3.66,10.98,2.44,0.0,18.29,0.0,9.76,0.0,18.3,1.22,4.890000000000001,1.2048192771084338,0.0,0.0,0.0,3.1196153846153845,Deceptive,5f78eb1e3074f64de5e59754,Being involved in a car accident
4,71,104,1.4647887323943662,9.1,61.87,51.04,36.48,62.77,6.76,4.05,12.16,0.0,5.41,8.11,0.0,8.11,4.05,6.76,1.35,12.16,1.3888888888888888,0.0,0.0,0.0,2.9668965517241377,Deceptive,5b9cd49a1b99540001d77b39,Getting fired
12,287,434,1.5121951219512195,11.4,55.68,73.36,68.87,74.42,3.82,0.35,6.94,1.04,0.35,15.97,0.35,6.949999999999999,2.43,11.120000000000001,0.35,-0.33000000000000007,0.3472222222222222,0.0,2.083333333333333,0.0,2.910133333333333,Deceptive,5d96dc63334c5c00175db42c,None of them
9,127,174,1.3700787401574803,6.4,74.08,2.5,98.32,1.0,0.0,7.09,17.32,1.57,0.79,18.9,0.79,14.96,3.94,11.81,2.3600000000000003,3.9300000000000033,1.550387596899225,0.0,0.0,0.0,2.7461111111111114,Deceptive,6522a845667b34e59e0b77d7,Getting fired
10,120,152,1.2666666666666666,4.4,84.68,54.7,97.72,,0.0,0.0,16.67,0.0,1.67,7.5,0.0,10.83,3.34,17.5,4.16,14.16,1.6129032258064515,0.0,0.0,0.0,2.9061538461538463,Deceptive,61041ffb4b6aeb0aff8b2690,Missing a deadline at work because of bad organisation
16,318,562,1.7672955974842768,13.4,34.36,81.54,85.29,85.43,5.03,0.63,6.29,0.31,0.63,9.43,0.0,10.37,0.0,8.8,1.25,6.280000000000001,0.0,0.0,1.25,0.0,2.83392,Deceptive,6011c91e496f2f16d61402e7,A job interview for your dream job
4,70,85,1.2142857142857142,5.4,87.55,2.35,7.03,20.23,2.86,2.86,11.43,2.86,1.43,5.71,0.0,15.71,8.57,12.86,0.0,12.86,0.0,0.0,0.0,0.0,2.836,Deceptive,5f4e76eff69af505fa21da55,None of them
15,308,389,1.2629870129870129,7.7,76.05,28.57,89.39,50.09,2.27,0.32,4.87,5.19,4.22,11.69,0.32,10.07,2.59,17.200000000000003,2.9099999999999997,11.020000000000005,1.2698412698412698,0.0,0.0,0.6349206349206349,3.2087671232876716,Deceptive,615ad9cee8c130beb71bba30,Cheating on your partner
8,145,199,1.3724137931034484,8.0,70.02,30.06,80.0,4.28,3.45,5.52,10.34,2.07,0.69,15.86,0.0,8.280000000000001,3.4499999999999997,14.489999999999998,2.07,9.670000000000002,2.054794520547945,0.0,1.36986301369863,0.0,3.0925531914893614,Deceptive,6111932657f87be6f490ee8e,Ending a long romantic relationship
31,607,768,1.2652388797364085,7.4,76.96,7.36,99.0,2.53,1.32,3.95,10.2,1.32,1.81,11.18,0.0,17.1,2.63,14.15,1.31,9.54,1.1475409836065575,0.0,0.6557377049180328,0.0,3.133423423423424,Deceptive,613b45335ef9d60c2f15bb86,None of them
3,57,83,1.456140350877193,9.5,60.65,52.34,58.46,5.65,1.75,3.51,0.0,7.02,0.0,14.04,0.0,8.77,1.75,17.54,3.5,12.259999999999998,1.694915254237288,0.0,0.0,0.0,2.7234999999999996,Deceptive,603d7ba0ecb86cc51ed2e12c,Missing a deadline at work because of bad organisation
6,102,132,1.2941176470588236,6.4,79.6,24.9,97.97,10.51,0.0,0.98,9.8,2.94,0.98,14.71,0.0,4.9,1.96,16.66,0.98,3.91,1.9607843137254901,0.0,0.9803921568627451,0.0,3.3048148148148155,Deceptive,65de1ca4bd24c8a07f7e3b87,Taking the bus/train without the ticket
8,184,278,1.5108695652173914,11.1,56.59,49.13,94.98,44.68,3.8,2.17,10.87,0.54,1.09,9.24,0.0,8.7,0.0,14.13,1.6300000000000001,12.500000000000002,1.0752688172043012,0.0,0.5376344086021506,0.0,3.0347619047619045,Deceptive,5fc6713509079904b7853b45,Being hospitalised and undergoing surgery
19,292,389,1.332191780821918,5.8,81.22,3.56,60.05,40.28,3.77,2.4,8.56,6.16,2.05,17.81,0.0,10.61,6.8500000000000005,11.3,0.68,0.6800000000000033,0.9771986970684038,0.0,0.0,1.6286644951140066,2.7459701492537314,Deceptive,6107a23617a31d3e353c0a7c,None of them
7,130,171,1.3153846153846154,7.0,77.98,46.57,97.78,43.1,4.62,3.08,9.23,0.77,0.77,15.38,0.77,6.15,3.85,20.0,2.31,14.62,0.7633587786259541,0.0,0.7633587786259541,0.0,2.8318918918918925,Deceptive,5e083e0a35a7a5178670e03e,Getting a speeding fine
8,123,188,1.5284552845528456,8.1,64.3,55.8,80.02,6.3,0.81,2.44,11.38,0.81,0.0,5.69,0.81,11.38,2.44,13.010000000000002,0.0,10.57,2.4193548387096775,0.0,1.6129032258064515,0.0,3.042972972972972,Deceptive,60ce4c2552a44192fcfc0fea,A job interview for your dream job
4,95,119,1.2526315789473683,9.0,72.7,25.46,86.55,52.78,2.11,0.0,13.68,2.11,2.11,11.58,1.05,12.63,7.37,13.68,1.05,5.26,2.0618556701030926,0.0,1.0309278350515463,0.0,2.992692307692308,Deceptive,5eb2a99596070102a65d32c7,Taking the bus/train without the ticket
28,578,817,1.4134948096885813,9.0,67.49,42.44,55.62,49.09,2.75,0.86,10.48,0.86,0.69,12.03,0.0,8.08,2.92,10.31,1.02,3.08,0.5181347150259068,0.17271157167530224,0.6908462867012091,1.2089810017271159,2.837372262773723,Deceptive,657212151ea2dfd675c45010,Getting fired
9,177,267,1.5084745762711864,9.8,59.94,55.63,98.71,5.94,1.13,2.82,11.3,1.69,0.0,5.08,0.0,11.86,1.13,16.939999999999998,1.13,16.939999999999998,1.1299435028248588,0.0,0.5649717514124294,0.0,3.165076923076923,Deceptive,65206dec3978fc82fb925db9,Being hospitalised and undergoing surgery
4,87,112,1.2873563218390804,8.3,74.73,37.7,99.0,1.0,2.3,6.9,16.09,0.0,0.0,6.9,0.0,14.94,2.3,17.25,2.3,21.85,2.2988505747126435,0.0,0.0,0.0,3.3881818181818186,Deceptive,614abc44acc108636a702aa9,Ending a long romantic relationship
3,64,78,1.21875,6.9,83.7,23.35,81.58,,0.0,0.0,4.62,6.15,0.0,6.15,0.0,12.31,3.08,15.39,0.0,9.24,4.6875,0.0,0.0,0.0,3.7984615384615386,Deceptive,6154e16c9500b0262bbcabaa,Getting a speeding fine
8,114,147,1.2894736842105263,5.3,82.34,8.01,4.51,1.0,0.0,5.26,16.67,0.88,0.0,10.53,0.0,7.02,11.4,14.04,0.88,9.65,2.564102564102564,0.0,0.0,0.0,3.1091428571428574,Deceptive,6171357438c12a4317bbdede,None of them
8,166,256,1.5421686746987953,10.2,58.82,36.58,83.53,3.11,1.81,4.22,12.65,0.0,1.2,11.45,0.0,8.44,7.83,18.07,0.6,13.850000000000001,1.7647058823529411,0.0,0.0,0.0,2.730600000000001,Deceptive,611bf41079ffca32db5a3080,Ending a long romantic relationship
6,98,139,1.4183673469387754,7.3,71.85,93.15,78.4,99.0,9.18,0.0,7.14,0.0,0.0,6.12,0.0,6.12,0.0,16.32,3.06,22.439999999999998,1.0204081632653061,0.0,0.0,0.0,3.234,Deceptive,611cf8583b09a943818421ca,None of them
16,276,385,1.394927536231884,7.7,70.84,62.74,34.23,71.24,3.61,0.36,11.55,0.36,0.36,14.08,0.0,6.859999999999999,0.72,11.190000000000001,0.36,1.4400000000000013,0.7168458781362007,0.0,0.0,0.0,3.2824675324675323,Deceptive,6304b592821fa02387e892a2,None of them
7,116,169,1.456896551724138,8.6,63.09,50.55,94.07,11.45,1.72,2.59,6.9,5.17,1.72,12.93,0.86,10.35,1.72,16.380000000000003,0.0,7.760000000000002,5.172413793103448,0.0,1.7241379310344827,0.0,3.08969696969697,Deceptive,664a0c2697846e69d6946a87,None of them
7,133,168,1.263157894736842,7.2,77.57,8.6,99.0,6.97,0.75,2.26,11.28,2.26,0.0,9.02,1.5,15.04,2.26,18.049999999999997,5.26,17.299999999999994,1.4705882352941175,0.0,0.0,0.0,3.04483870967742,Deceptive,65c32171967be6249bc14a40,Taking the bus/train without the ticket
22,366,492,1.3442622950819672,6.2,80.01,17.14,99.0,30.46,2.26,1.5,10.78,2.26,1.25,11.03,0.0,14.29,4.51,18.799999999999997,2.75,14.529999999999996,0.746268656716418,0.0,0.0,0.0,3.240102040816326,Deceptive,6640d293b805e91080e13f96,Ending a long romantic relationship
3,77,127,1.6493506493506493,13.3,45.39,71.44,88.28,61.07,3.9,1.3,6.49,1.3,0.0,9.09,0.0,9.09,1.3,11.69,1.3,10.39,0.0,0.0,0.0,0.0,2.811333333333334,Deceptive,6168721373400de2f618cab2,None of them
1,178,241,1.353932584269663,70.4,-92.28,39.04,94.56,27.68,1.69,1.12,10.67,1.69,0.56,6.18,0.0,11.8,2.25,19.66,1.12,17.41,2.2346368715083798,0.0,1.1173184357541899,0.0,3.193695652173912,Deceptive,608f68107d9ea28c690af9d2,Ending a long romantic relationship
3,79,106,1.3417721518987342,10.0,70.16,31.86,99.0,8.44,2.53,3.8,13.92,0.0,1.27,10.13,0.0,13.92,6.33,24.05,2.54,22.79,1.2345679012345678,0.0,0.0,0.0,3.216153846153847,Deceptive,662ff0fd910f32561b4a3397,Ending a long romantic relationship
6,90,113,1.2555555555555555,5.6,81.63,59.67,39.59,9.52,1.11,2.22,10.0,3.33,2.22,8.89,0.0,8.89,5.56,14.44,0.0,8.879999999999999,0.0,0.0,0.0,0.0,3.3259259259259255,Deceptive,65cb605ecaa971e945546b63,Ending a long romantic relationship
6,93,126,1.3548387096774193,7.0,72.66,38.45,99.0,20.23,1.08,1.08,8.6,4.3,1.08,10.75,2.15,13.98,0.0,15.059999999999999,0.0,6.459999999999997,2.127659574468085,0.0,0.0,0.0,3.1074074074074076,Deceptive,5ee9dfd155b7ba0009d9b0f1,Taking the bus/train without the ticket
6,155,215,1.3870967741935485,11.0,62.21,21.21,98.59,49.87,2.58,0.65,14.19,1.29,2.58,9.68,0.0,14.19,1.94,12.26,0.65,6.460000000000001,0.6451612903225806,0.0,0.6451612903225806,0.0,3.1020000000000003,Deceptive,660ff71ab0b61b29ae5e2577,A job interview for your dream job
9,162,213,1.3148148148148149,6.8,78.59,13.9,93.67,2.93,1.23,3.7,16.67,0.62,0.0,11.11,0.62,12.96,4.32,12.35,3.0900000000000003,9.27,1.2269938650306749,0.0,0.0,0.0,3.232666666666667,Deceptive,60fd34d68de7efbcd7de57a0,Cheating on an exam
3,130,194,1.4923076923076923,19.0,35.99,64.84,96.97,6.78,1.54,3.08,10.0,1.54,1.54,5.38,1.54,6.92,0.0,16.92,0.77,16.930000000000003,1.5384615384615385,0.0,0.0,0.0,3.1685365853658536,Deceptive,661653e942cfb764a1b68449,Being hospitalised and undergoing surgery
3,94,125,1.3297872340425532,12.0,65.09,17.82,99.0,4.04,1.06,3.19,14.89,0.0,3.19,3.19,0.0,18.08,3.19,13.83,4.25,19.149999999999995,0.0,0.0,1.0638297872340425,0.0,3.2126923076923077,Deceptive,60fc6d93a191bc5ebe572121,Being hospitalised and undergoing surgery
7,72,133,1.8472222222222223,9.7,44.1,87.52,21.11,82.37,4.11,0.0,9.59,0.0,1.37,6.85,0.0,6.85,1.37,5.48,0.0,2.74,2.73972602739726,0.0,2.73972602739726,0.0,3.0,Deceptive,587905adc34844000174ee45,A job interview for your dream job
